id_pago,id_siniestro,tipo_pago,fecha_pago,monto,moneda,tipo_cambio,monto_mxn,banco_emisor,num_cheque,cuenta_destino,status_pago,autorizador,timestamp_pago
PAG-0008039,SIN-0013986,Pago directo asegurado,2023-02-12,11767.76,MXN,18.5255,11767.76,Santander,,429518317193975822,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0008040,SIN-0002772,Pago beneficiario,2023-06-20,7941.0,MXN,1.0,7941.0,Banamex,CHK-490219,716158624405075920,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0008041,SIN-0009211,Pago hospital,2024-10-02,3877.81,MXN,1.0,3877.81,Santander,CHK-541506,159708930720912018,Devuelto,AUTH11,2026-04-30 16:27:46
PAG-0008042,SIN-0013147,Pago taller,2023-10-18,9841.23,MXN,1.0,9841.23,Banorte,,091988103803234210,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0008043,SIN-0012029,Reembolso,2024-11-24,15089.99,MXN,1.0,15089.99,Banamex,CHK-519905,768357028652684028,Pendiente,AUTH10,2026-04-30 16:27:46
PAG-0008044,SIN-0011875,Pago hospital,2024-08-20,9763.06,MXN,1.0,9763.06,Santander,,780297947076648666,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0008045,SIN-0002597,Pago directo asegurado,2022-03-18,6540.81,MXN,1.0,6540.81,Banamex,CHK-128046,291266034094594227,Pendiente,AUTH16,2026-04-30 16:27:46
PAG-0008046,SIN-0002805,Pago directo asegurado,2022-08-10,8846.07,MXN,1.0,8846.07,BBVA,CHK-746046,577601059087837530,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0008047,SIN-0001231,Pago hospital,2020-10-03,12314.95,MXN,1.0,12314.95,HSBC,CHK-672837,456440471093560424,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0008048,SIN-0008117,Pago hospital,2023-01-23,11560.87,MXN,1.0,11560.87,Santander,CHK-972942,622067583872598673,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0008049,SIN-0003091,Reembolso,2020-12-27,5877.11,MXN,1.0,5877.11,Banorte,,426105995510052457,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0008050,SIN-0013582,Pago directo asegurado,2020-09-06,8996.6,MXN,1.0,8996.6,Banamex,CHK-159228,436338172403656437,Pendiente,AUTH02,2026-04-30 16:27:46
PAG-0008051,SIN-0011164,Pago taller,2022-08-07,14143.7,MXN,1.0,14143.7,HSBC,CHK-714029,192097021192100728,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0008052,SIN-0004286,Pago taller,2023-05-03,4990.17,MXN,1.0,4990.17,HSBC,CHK-838691,791965990900273730,Devuelto,AUTH13,2026-04-30 16:27:46
PAG-0008053,SIN-0000258,Pago directo asegurado,2020-11-13,11259.44,MXN,1.0,11259.44,BBVA,,369891355931818630,Pendiente,AUTH13,2026-04-30 16:27:46
PAG-0008054,SIN-0010947,Pago directo asegurado,2024-06-16,18414.7,MXN,17.6942,18414.7,BBVA,CHK-573628,722947541393032061,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0008055,SIN-0011663,Reembolso,2020-10-25,15529.37,MXN,18.9378,15529.37,Banorte,,898979085921070469,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0008056,SIN-0017857,Pago beneficiario,2023-11-13,5104.27,MXN,16.9393,5104.27,HSBC,CHK-574871,830001683834989131,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0008057,SIN-0003577,Pago taller,2022-11-29,7336.95,MXN,17.4956,7336.95,BBVA,CHK-461137,497475389283890553,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0008058,SIN-0007577,Reembolso,2020-08-30,14247.6,USD,1.0,14247.6,BBVA,CHK-289608,426520650780393966,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0008059,SIN-0001009,Pago directo asegurado,2024-03-16,10631.16,MXN,1.0,10631.16,Banorte,,299169342335526827,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0008060,SIN-0015926,Reembolso,2023-02-15,6752.79,MXN,1.0,6752.79,Scotiabank,,539866512735167755,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0008061,SIN-0008612,Pago hospital,2023-10-10,6875.82,MXN,1.0,6875.82,Santander,CHK-977652,238612924912990444,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0008062,SIN-0000355,Pago hospital,2023-04-10,18283.53,MXN,1.0,18283.53,HSBC,,187642509968362546,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0008063,SIN-0005163,Pago hospital,2024-01-08,30305.97,MXN,1.0,30305.97,Santander,CHK-147447,506637948388729473,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0008064,SIN-0017827,Pago directo asegurado,2023-04-25,14086.43,MXN,1.0,14086.43,Scotiabank,CHK-119814,401627466463090929,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0008065,SIN-0008124,Pago hospital,2021-01-22,41787.93,MXN,1.0,41787.93,Santander,,878919345329695912,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0008066,SIN-0002181,Pago hospital,2022-02-03,8238.98,MXN,1.0,8238.98,Santander,CHK-164122,580182277079399813,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0008067,SIN-0013542,Reembolso,2022-04-28,14680.51,USD,1.0,14680.51,Santander,,641484535509121349,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0008068,SIN-0007426,Reembolso,2021-12-15,8187.04,MXN,1.0,8187.04,Scotiabank,CHK-838559,743357495183310413,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0008069,SIN-0001518,Pago hospital,2022-08-24,15735.63,MXN,1.0,15735.63,Scotiabank,CHK-957887,250856465332854139,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0008070,SIN-0011450,Reembolso,2021-07-17,8183.61,MXN,1.0,8183.61,Scotiabank,,503577218861654986,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0008071,SIN-0000017,Pago directo asegurado,2021-03-31,7124.08,MXN,1.0,7124.08,Scotiabank,CHK-769174,827251484971043356,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0008072,SIN-0006756,Reembolso,2021-09-11,3289.21,MXN,19.0782,3289.21,Banamex,,576865483440257849,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0008073,SIN-0016137,Pago directo asegurado,2022-01-18,36874.25,MXN,1.0,36874.25,Banorte,CHK-380259,015725650498625799,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0008074,SIN-0003622,Reembolso,2021-08-24,6012.57,MXN,1.0,6012.57,Banamex,CHK-373074,059896635607894339,Devuelto,AUTH10,2026-04-30 16:27:46
PAG-0008075,SIN-0010665,Pago hospital,2022-09-07,32807.53,MXN,1.0,32807.53,Banorte,CHK-121060,343047919615119550,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0008076,SIN-0013997,Pago beneficiario,2022-10-25,8331.05,MXN,1.0,8331.05,Banamex,,777462572598575666,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0008077,SIN-0016643,Reembolso,2021-10-18,34991.42,MXN,1.0,34991.42,BBVA,,316849249903526412,Pendiente,AUTH04,2026-04-30 16:27:46
PAG-0008078,SIN-0009782,Pago hospital,2022-08-07,7243.33,MXN,1.0,7243.33,BBVA,CHK-374371,186151474869186993,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0008079,SIN-0008239,Reembolso,2024-10-15,7276.83,MXN,1.0,7276.83,Santander,,980417802058539522,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0008080,SIN-0017423,Pago hospital,2021-01-08,92372.07,MXN,1.0,92372.07,Banamex,CHK-839013,900279346864685004,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0008081,SIN-0015278,Pago directo asegurado,2020-04-23,6214.99,MXN,1.0,6214.99,Santander,CHK-620523,918083087723608355,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0008082,SIN-0014601,Reembolso,2024-11-24,13430.28,MXN,1.0,13430.28,Scotiabank,CHK-649059,712064848407449654,Pendiente,AUTH06,2026-04-30 16:27:46
PAG-0008083,SIN-0007765,Pago directo asegurado,2024-04-12,17624.26,MXN,1.0,17624.26,HSBC,CHK-611172,637306537771537426,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0008084,SIN-0012293,Pago directo asegurado,2022-06-01,7582.45,MXN,1.0,7582.45,Scotiabank,,913970416799665157,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0008085,SIN-0015723,Reembolso,2020-06-14,8980.07,MXN,18.3716,8980.07,Banorte,CHK-662282,511917119913453677,Pendiente,AUTH17,2026-04-30 16:27:46
PAG-0008086,SIN-0014688,Reembolso,2020-08-27,24244.93,MXN,1.0,24244.93,Banamex,CHK-919059,294610724836148289,Devuelto,AUTH04,2026-04-30 16:27:46
PAG-0008087,SIN-0009089,Pago hospital,2020-06-14,19361.75,MXN,16.542,19361.75,Santander,,951643631196786654,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0008088,SIN-0005433,Pago taller,2024-06-12,18417.2,MXN,1.0,18417.2,Banamex,CHK-577036,504754091442249803,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0008089,SIN-0007406,Pago hospital,2020-11-11,4906.99,MXN,1.0,4906.99,Banorte,CHK-262229,659703616955033785,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0008090,SIN-0013476,Reembolso,2023-04-16,7712.18,MXN,1.0,7712.18,Santander,CHK-857052,502233664421445053,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0008091,SIN-0016873,Pago directo asegurado,2021-05-20,7682.49,MXN,19.6244,7682.49,Scotiabank,,622137596758955590,Devuelto,AUTH10,2026-04-30 16:27:46
PAG-0008092,SIN-0007914,Pago directo asegurado,2020-08-30,4067.11,MXN,1.0,4067.11,HSBC,,374448587486244549,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0008093,SIN-0006286,Pago directo asegurado,2022-11-11,16972.91,MXN,1.0,16972.91,Scotiabank,,716382537117262101,Pendiente,AUTH10,2026-04-30 16:27:46
PAG-0008094,SIN-0013882,Pago hospital,2021-04-20,18357.77,MXN,1.0,18357.77,BBVA,,735998827123158159,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0008095,SIN-0010246,Pago taller,2022-07-30,33599.73,MXN,1.0,33599.73,Santander,,611152156093358636,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0008096,SIN-0002766,Pago hospital,2023-01-02,27960.41,MXN,1.0,27960.41,Banorte,CHK-114721,042864550022338472,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0008097,SIN-0007586,Reembolso,2022-11-10,3165.8,MXN,1.0,3165.8,Santander,,704236774956366058,Devuelto,AUTH16,2026-04-30 16:27:46
PAG-0008098,SIN-0001124,Pago taller,2024-10-11,9533.26,MXN,18.4102,9533.26,BBVA,CHK-366739,373730637375277885,Devuelto,AUTH06,2026-04-30 16:27:46
PAG-0008099,SIN-0010495,Pago directo asegurado,2022-07-01,8195.79,MXN,1.0,8195.79,HSBC,CHK-615996,354313534024982792,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0008100,SIN-0011099,Reembolso,2021-06-09,3403.53,MXN,1.0,3403.53,Santander,CHK-281046,037617120169388776,Pendiente,AUTH14,2026-04-30 16:27:46
PAG-0008101,SIN-0007348,Reembolso,2024-06-05,21941.16,MXN,1.0,21941.16,BBVA,,122957327056258813,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0008102,SIN-0000895,Reembolso,2022-08-28,23777.26,MXN,1.0,23777.26,Banamex,CHK-700931,125627010291033060,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0008103,SIN-0006012,Pago hospital,2023-12-31,6880.86,MXN,1.0,6880.86,Banamex,CHK-611191,998922361385867202,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0008104,SIN-0012268,Pago directo asegurado,2023-05-26,20598.91,MXN,1.0,20598.91,Banorte,,100747466322846639,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0008105,SIN-0017076,Reembolso,2021-11-16,6130.87,MXN,1.0,6130.87,BBVA,CHK-115932,986318047648535468,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0008106,SIN-0002879,Pago taller,2023-09-25,21921.48,MXN,1.0,21921.48,BBVA,CHK-697244,936197605928468995,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0008107,SIN-0007945,Pago beneficiario,2024-10-29,34825.46,MXN,19.4216,34825.46,Banorte,CHK-768148,492220513533123013,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0008108,SIN-0010779,Reembolso,2022-07-08,8449.81,MXN,18.915,8449.81,Banorte,,478630292590072274,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0008109,SIN-0000403,Pago hospital,2022-07-22,8022.65,MXN,1.0,8022.65,Scotiabank,,442733112729481831,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0008110,SIN-0000547,Pago taller,2020-09-23,7358.88,MXN,1.0,7358.88,Banorte,CHK-695258,396718998750025871,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0008111,SIN-0002219,Reembolso,2020-12-01,6787.27,MXN,1.0,6787.27,BBVA,,029786280801996517,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0008112,SIN-0012667,Pago directo asegurado,2022-07-18,5792.85,MXN,1.0,5792.85,Banamex,,677478569300588370,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0008113,SIN-0003358,Reembolso,2020-12-05,14005.99,MXN,1.0,14005.99,BBVA,,543321003952300685,Pendiente,AUTH10,2026-04-30 16:27:46
PAG-0008114,SIN-0005860,Reembolso,2023-11-09,24157.23,MXN,19.0764,24157.23,Banorte,,733065027600317672,Pendiente,AUTH07,2026-04-30 16:27:46
PAG-0008115,SIN-0011357,Pago directo asegurado,2024-05-23,2010.76,MXN,1.0,2010.76,Banamex,,640919015024718008,Pendiente,AUTH10,2026-04-30 16:27:46
PAG-0008116,SIN-0016608,Reembolso,2023-04-13,6336.41,MXN,1.0,6336.41,BBVA,CHK-725338,911934349814822979,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0008117,SIN-0007074,Pago hospital,2020-02-08,15016.05,MXN,1.0,15016.05,BBVA,CHK-418090,510165991173186951,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0008118,SIN-0012614,Pago hospital,2021-12-01,4883.04,MXN,1.0,4883.04,Santander,CHK-963370,806743035484358390,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0008119,SIN-0001081,Reembolso,2023-07-04,19280.24,MXN,1.0,19280.24,Banorte,CHK-682149,909319471680053829,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0008120,SIN-0016205,Pago directo asegurado,2020-05-05,12246.55,MXN,1.0,12246.55,Scotiabank,,182335248715087695,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0008121,SIN-0013403,Reembolso,2024-10-15,10370.93,MXN,1.0,10370.93,Santander,CHK-825640,170068415129061171,Pendiente,AUTH17,2026-04-30 16:27:46
PAG-0008122,SIN-0013963,Pago directo asegurado,2021-12-04,20962.41,MXN,1.0,20962.41,Santander,,839185874104744094,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0008123,SIN-0005824,Reembolso,2022-10-25,5334.97,MXN,1.0,5334.97,HSBC,,442935370753707342,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0008124,SIN-0016047,Pago hospital,2023-04-30,51730.43,MXN,1.0,51730.43,Banamex,,993119456491032360,Devuelto,AUTH07,2026-04-30 16:27:46
PAG-0008125,SIN-0015636,Pago beneficiario,2023-01-13,12787.05,MXN,1.0,12787.05,HSBC,CHK-144395,039033265589223001,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0008126,SIN-0009196,Pago directo asegurado,2020-06-05,19155.36,MXN,1.0,19155.36,Scotiabank,CHK-472746,338894994758598314,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0008127,SIN-0003564,Pago hospital,2022-06-30,12795.35,MXN,1.0,12795.35,BBVA,,415055214568449309,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0008128,SIN-0015629,Pago hospital,2020-03-02,20399.09,MXN,1.0,20399.09,Banorte,,499615427232370848,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0008129,SIN-0016985,Reembolso,2022-05-14,36798.82,MXN,19.0712,36798.82,Scotiabank,,694655510484462752,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0008130,SIN-0006911,Pago hospital,2024-02-10,12185.0,MXN,1.0,12185.0,Scotiabank,CHK-645902,346596136564533731,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0008131,SIN-0012427,Pago hospital,2023-09-04,18552.36,MXN,1.0,18552.36,Santander,,052751739460639344,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0008132,SIN-0008447,Pago taller,2023-10-12,8458.3,MXN,1.0,8458.3,Scotiabank,CHK-362864,856440538980627637,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0008133,SIN-0017098,Pago taller,2020-09-22,5925.62,MXN,1.0,5925.62,Banorte,CHK-291971,633177752190842541,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0008134,SIN-0011797,Pago hospital,2020-07-05,10696.64,MXN,1.0,10696.64,Santander,CHK-301608,119483696422027555,Pendiente,AUTH20,2026-04-30 16:27:46
PAG-0008135,SIN-0010890,Reembolso,2023-10-13,11715.11,MXN,1.0,11715.11,Banorte,,655770753386306696,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0008136,SIN-0005088,Pago hospital,2023-12-20,16215.05,MXN,1.0,16215.05,HSBC,,111098871501479501,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0008137,SIN-0002095,Pago hospital,2020-01-11,4918.51,MXN,1.0,4918.51,Santander,CHK-422982,411309636749251546,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0008138,SIN-0016484,Pago directo asegurado,2023-08-01,11943.39,MXN,1.0,11943.39,HSBC,,557628342591886239,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0008139,SIN-0010822,Pago taller,2023-11-16,8555.82,MXN,1.0,8555.82,Scotiabank,CHK-870255,582309090250348190,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0008140,SIN-0004039,Pago directo asegurado,2020-04-12,40613.44,USD,1.0,40613.44,Scotiabank,,762145419198333694,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0008141,SIN-0016187,Reembolso,2023-09-07,9095.23,MXN,18.7246,9095.23,Santander,CHK-613422,040663719042381247,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0008142,SIN-0004655,Pago directo asegurado,2022-07-27,3292.01,MXN,1.0,3292.01,Banamex,,390984394349464411,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0008143,SIN-0014675,Pago directo asegurado,2023-05-22,3368.16,MXN,1.0,3368.16,Banamex,,303208664321095055,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0008144,SIN-0003140,Pago hospital,2022-11-28,14993.52,MXN,1.0,14993.52,BBVA,,238013316635387878,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0008145,SIN-0006208,Pago hospital,2021-07-29,2157.43,MXN,1.0,2157.43,Scotiabank,,507926730926423581,Pendiente,AUTH06,2026-04-30 16:27:46
PAG-0008146,SIN-0007112,Pago hospital,2020-08-31,24915.26,MXN,1.0,24915.26,Banorte,CHK-979532,948472216666887152,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0008147,SIN-0011920,Reembolso,2023-08-24,3244.11,USD,1.0,3244.11,Banorte,CHK-519296,091542770158483566,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0008148,SIN-0001037,Pago taller,2021-05-14,15723.73,MXN,1.0,15723.73,HSBC,CHK-660358,995901563819967513,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0008149,SIN-0008846,Reembolso,2022-10-07,2736.63,MXN,17.9678,2736.63,BBVA,CHK-304206,218947198092868772,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0008150,SIN-0014721,Pago hospital,2023-02-21,12041.85,MXN,1.0,12041.85,BBVA,,335291135608558667,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0008151,SIN-0016765,Pago taller,2024-10-02,39740.91,MXN,1.0,39740.91,BBVA,,016238783192349126,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0008152,SIN-0002117,Pago taller,2023-05-07,11636.8,MXN,1.0,11636.8,Banamex,,212681485620234665,Pendiente,AUTH17,2026-04-30 16:27:46
PAG-0008153,SIN-0006147,Reembolso,2021-09-13,11407.17,USD,1.0,11407.17,BBVA,CHK-362368,066353782395002958,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0008154,SIN-0008573,Pago directo asegurado,2024-10-25,32271.87,MXN,1.0,32271.87,Banamex,CHK-664452,348057011295496589,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0008155,SIN-0010192,Pago hospital,2020-02-14,14547.31,MXN,1.0,14547.31,Banorte,CHK-704496,984370500117805108,Pendiente,AUTH11,2026-04-30 16:27:46
PAG-0008156,SIN-0013285,Pago hospital,2024-11-19,24268.38,MXN,1.0,24268.38,Santander,,618044567832596618,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0008157,SIN-0004027,Pago hospital,2023-02-20,842.43,MXN,1.0,842.43,Banamex,,623561760497440726,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0008158,SIN-0017491,Reembolso,2020-06-25,11288.35,MXN,1.0,11288.35,Banorte,,845106176480353952,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0008159,SIN-0010809,Pago hospital,2024-01-26,26130.59,MXN,1.0,26130.59,Banorte,,057132543649876863,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0008160,SIN-0010588,Pago taller,2023-04-05,5547.67,MXN,1.0,5547.67,Scotiabank,,629509119991929024,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0008161,SIN-0016757,Pago hospital,2021-08-07,8857.29,MXN,1.0,8857.29,Banorte,,596560095842064157,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0008162,SIN-0014927,Pago hospital,2023-12-15,33769.97,MXN,1.0,33769.97,Santander,,380335010595310888,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0008163,SIN-0001709,Reembolso,2024-02-15,10399.51,USD,1.0,10399.51,Santander,CHK-820477,249167479573454917,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0008164,SIN-0007419,Pago directo asegurado,2020-03-19,6948.26,MXN,1.0,6948.26,BBVA,CHK-938374,351843058392567074,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0008165,SIN-0007573,Reembolso,2024-04-17,7726.61,USD,1.0,7726.61,Banorte,,097899019088215125,Pendiente,AUTH05,2026-04-30 16:27:46
PAG-0008166,SIN-0009688,Reembolso,2023-03-25,5760.76,MXN,1.0,5760.76,Scotiabank,,234729642737432494,Devuelto,AUTH20,2026-04-30 16:27:46
PAG-0008167,SIN-0013203,Pago hospital,2020-06-01,16106.97,MXN,1.0,16106.97,Banorte,CHK-652749,320432719916570168,Pendiente,AUTH13,2026-04-30 16:27:46
PAG-0008168,SIN-0013300,Pago directo asegurado,2024-05-05,9898.45,MXN,1.0,9898.45,Banorte,CHK-144629,935260557376241616,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0008169,SIN-0009059,Reembolso,2022-02-10,13034.26,USD,1.0,13034.26,HSBC,,398644559628110713,Pendiente,AUTH12,2026-04-30 16:27:46
PAG-0008170,SIN-0002606,Pago taller,2022-09-12,25424.19,MXN,1.0,25424.19,Banorte,CHK-579695,518348226142126646,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0008171,SIN-0016547,Reembolso,2022-03-28,48745.6,MXN,1.0,48745.6,Scotiabank,CHK-981383,194950317276125877,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0008172,SIN-0009514,Pago hospital,2020-09-14,10444.68,MXN,1.0,10444.68,HSBC,,502577470959300502,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0008173,SIN-0010507,Pago directo asegurado,2020-01-21,10678.32,MXN,1.0,10678.32,Santander,CHK-436070,532528004380175163,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0008174,SIN-0007620,Reembolso,2023-07-17,3314.13,USD,1.0,3314.13,Santander,,800525646040638943,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0008175,SIN-0008140,Reembolso,2020-06-13,5986.72,MXN,1.0,5986.72,BBVA,,185861587479997827,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0008176,SIN-0002031,Pago hospital,2022-08-04,6053.86,MXN,1.0,6053.86,Banamex,CHK-354544,281402758067077753,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0008177,SIN-0008148,Pago hospital,2022-03-06,15205.74,MXN,1.0,15205.74,HSBC,CHK-490146,878866430627369607,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0008178,SIN-0003338,Pago directo asegurado,2020-03-14,14834.56,MXN,1.0,14834.56,BBVA,CHK-373033,478464513797517865,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0008179,SIN-0006830,Pago taller,2022-05-11,22992.76,MXN,1.0,22992.76,Scotiabank,CHK-813836,776913354782185037,Pendiente,AUTH17,2026-04-30 16:27:46
PAG-0008180,SIN-0009754,Pago directo asegurado,2023-07-08,36383.85,MXN,1.0,36383.85,Banorte,,735545314431295948,Devuelto,AUTH02,2026-04-30 16:27:46
PAG-0008181,SIN-0001320,Pago taller,2024-05-24,48295.64,MXN,1.0,48295.64,BBVA,,204764462567189243,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0008182,SIN-0000819,Pago hospital,2021-11-19,32426.42,MXN,1.0,32426.42,Santander,,334317398044813943,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0008183,SIN-0008631,Pago hospital,2024-06-14,3201.9,MXN,1.0,3201.9,Santander,CHK-170857,863502462633445319,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0008184,SIN-0011723,Reembolso,2024-02-10,9880.39,USD,1.0,9880.39,Santander,CHK-116266,406829720402153350,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0008185,SIN-0005381,Pago hospital,2023-08-04,14755.41,MXN,17.9124,14755.41,Banamex,CHK-133853,373713267339453312,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0008186,SIN-0010435,Pago hospital,2020-02-24,9167.47,MXN,1.0,9167.47,Banamex,,537921167019273412,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0008187,SIN-0007591,Reembolso,2024-06-26,12053.29,MXN,1.0,12053.29,Banamex,CHK-526542,599730839755861950,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0008188,SIN-0000085,Reembolso,2024-06-05,5672.07,MXN,1.0,5672.07,BBVA,CHK-856019,044374432629722787,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0008189,SIN-0004198,Pago directo asegurado,2023-05-17,5682.08,MXN,1.0,5682.08,BBVA,,117552827729160770,Devuelto,AUTH12,2026-04-30 16:27:46
PAG-0008190,SIN-0010618,Pago beneficiario,2023-04-26,5686.91,MXN,1.0,5686.91,HSBC,,502903004845503261,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0008191,SIN-0000323,Pago hospital,2021-04-14,59871.93,MXN,1.0,59871.93,Banorte,,640364126669550157,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0008192,SIN-0006508,Pago hospital,2023-04-04,75566.93,MXN,1.0,75566.93,BBVA,,231623208974358235,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0008193,SIN-0008971,Reembolso,2021-08-05,19689.15,MXN,1.0,19689.15,Santander,CHK-476667,031766070731146895,Aplicado,AUTH14,2026-04-30 16:27:46
