id_poliza,num_poliza,nombre,apellido_paterno,apellido_materno,rfc,fecha_nacimiento,edad,sexo,estado_civil,ocupacion,ramo,plan,fecha_emision,fecha_inicio_vigencia,fecha_fin_vigencia,num_renovaciones,status_poliza,motivo_baja,canal_venta,marca_vehiculo,modelo_vehiculo,tipo_vehiculo,suma_asegurada,deducible,prima_neta,prima_total,forma_pago,agente_id,estado,municipio,codigo_postal,g_edad,siniest_flag
POL-003034,Acc-23-003034,Carlos,Mendoza,Gonzalez,MECG720701ZJ2,01/07/1972,53,M,Soltero,,Accidentes Personales,Individual,2023-06-07,2023-06-07,2024-06-07,0,Cancelada,Cambio de producto,Banca Seguros,,,,500000,2000.0,6000.0,6960.0,Anual,AG030,Yucatan,Merida,32616.0,46-60,0
POL-003035,GMM-19-003035,Rocio,Molina,Romero,MORR710601BO0,01/06/1971,54,M,Soltero,Analista,GMM,Premium,2019-05-12,2019-05-12,2020-05-12,2,Vigente,,Promotor,,,,800000,10000.0,21296.0,24703.36,Anual,AG070,Estado de Mexico,Tlalnepantla,12550.0,46-60,0
POL-003036,Vid-23-003036,Sandra,Cruz,Martinez,CRSM940511WJ4,11/05/1994,31,M,Viudo,Gerente,Vida,20 anios,2023-10-04,2023-10-04,2024-10-04,0,Vigente,,Broker,,,,5000000,,90000.0,104400.0,Anual,AG025,Sonora,Ciudad Obregon,74226.0,31-45,1
POL-003037,GMM-20-003037,Alejandro,Romero,Vega,ROAV930715OK5,15/07/1993,32,M,Soltero,Ingeniero,GMM,Basico,2020-09-20,2020-09-20,2021-09-20,1,Cancelada,Cambio de producto,Agente,,,,500000,5000.0,11000.0,13780.8,Mensual,AG046,Michoacan,Morelia,41315.0,31-45,0
POL-003038,GMM-22-003038,Gabriela,Reyes,Romero,REGR670208RK9,08/02/1967,59,F,Union libre,Abogado,GMM,Elite,2022-04-15,2022-04-15,2023-04-15,0,Vigente,,Agente,,,,200000,20000.0,5654.0,6886.57,Trimestral,AG068,Yucatan,Valladolid,57814.0,46-60,0
POL-003039,Acc-19-003039,Alicia,Mendoza,Sanchez,MEAS990212KG4,12/02/1999,27,F,Viudo,Jubilado,Accidentes Personales,Familiar,2019-11-06,2019-11-06,2020-11-06,1,Vigente,,Digital,,,,200000,2000.0,2400.0,3006.72,Mensual,AG061,Queretaro,Corregidora,30823.0,18-30,0
POL-003040,GMM-19-003040,Sofia,Rodriguez,Flores,ROSF010131AI4,31/01/2001,25,Femenino,Divorciado,Empleado,GMM,Elite,2019-08-21,2019-08-21,2020-08-21,0,Vigente,,Banca Seguros,,,,800000,5000.0,17600.0,21028.48,Semestral,AG013,Queretaro,San Juan del Rio,57944.0,18-30,0
POL-003041,Aut-23-003041,Monica,Diaz,Hernandez,DIMH920513OC6,13/05/1992,33,F,Divorciado,Tecnico,Autos,Amplia,2023-07-30,2023-07-30,2024-07-30,2,Vigente,,Broker,Nissan,2017.0,Sedan,150000,5000.0,5250.0,6577.2,Mensual,AG004,Jalisco,Guadalajara,83891.0,31-45,0
POL-003042,Aut-19-003042,Patricia,Gutierrez,Morales,GUPM031114PP6,14/11/2003,22,F,Union libre,Independiente,Autos,RC+LT,2019-01-17,2019-01-17,2020-01-17,3,Vigente,,Agente,Chevrolet,2024.0,Deportivo,150000,5000.0,5250.0,6090.0,Anual,AG039,Veracruz,Poza Rica,85819.0,18-30,0
POL-003043,Vid-22-003043,Luz,Molina,Hernandez,MOLH950512EU3,12/05/1995,30,M,Casado,Comerciante,Vida,10 anios,2022-05-29,2022-05-29,2023-05-29,2,Vigente,,Agente,,,,3000000,,54000.0,62640.0,Anual,AG058,Nuevo Leon,Apodaca,84836.0,18-30,1
POL-003044,Aut-19-003044,Laura,Mendoza,Romero,MELR970414CM1,14/04/1997,29,Masculino,Union libre,Arquitecto,Autos,RC+LT,2019-08-07,2019-08-07,2020-08-07,1,Vigente,,Agente,Kia,2021.0,Deportivo,600000,8000.0,21000.0,24360.0,Anual,AG015,Coahuila,Saltillo,51615.0,18-30,0
POL-003045,Aut-23-003045,Lorena,Gomez,Diaz,GOLD931127TK9,27/11/1993,32,F,Union libre,Administrativo,Autos,Amplia,2023-01-18,2023-01-18,2024-01-18,4,Vigente,,Broker,Mazda,2023.0,Lujo,300000,5000.0,10500.0,12180.0,Anual,AG014,Jalisco,Puerto Vallarta,80159.0,31-45,0
POL-003046,Aut-22-003046,Fernando,Mendoza,Sanchez,MEFS831116SJ1,16/11/1983,42,F,Union libre,Medico,Autos,Amplia,2022-10-08,2022-10-08,2023-10-08,0,Vigente,,Agente,Honda,2022.0,Pick-up,400000,8000.0,14000.0,16240.0,Anual,AG076,Puebla,Tehuacan,84831.0,31-45,0
POL-003047,GMM-21-003047,Claudia,Perez,Reyes,PECR690622OM1,22/06/1969,56,Femenino,Divorciado,Independiente,GMM,Premium,2021-09-06,2021-09-06,2022-09-06,2,Vencida,,Banca Seguros,,,,1000000,20000.0,27280.0,31644.8,Anual,AG020,Veracruz,Poza Rica,42353.0,46-60,0
POL-003048,GMM-21-003048,Alejandro,Nunez,Torres,NUAT790817NC1,17/08/1979,46,M,Union libre,Tecnico,GMM,Basico,2021-02-14,2021-02-14,2022-02-14,0,Vigente,,Promotor,,,,3000000,5000.0,71940.0,85953.91,Semestral,AG012,Coahuila,Torreon,84643.0,46-60,1
POL-003049,GMM-21-003049,Carlos,Gutierrez,Romero,GUCR970529IT8,29/05/1997,28,Masculino,Casado,Estudiante,GMM,Premium,2021-10-12,2021-10-12,2022-10-12,3,Vigente,,Banca Seguros,,,,500000,15000.0,11000.0,12760.0,Anual,AG014,CDMX,Coyoacan,41521.0,18-30,0
POL-003050,Acc-22-003050,Sergio,Gomez,Diaz,GOSD770223TO1,23/02/1977,49,M,Viudo,Abogado,Accidentes Personales,Familiar,2022-10-24,2022-10-24,2023-10-24,1,Vigente,,Agente,,,,300000,2000.0,3600.0,4176.0,Anual,AG018,Sonora,Nogales,34061.0,46-60,0
POL-003051,Vid-19-003051,Maria,Rios,Garcia,RIMG740108NS1,08/01/1974,52,F,Casado,Gerente,Vida,20 anios,2019-10-03,2019-10-03,2020-10-03,0,Vigente,,Broker,,,,5000000,,120600.0,151087.68,Mensual,AG071,Yucatan,Valladolid,33025.0,46-60,1
POL-003052,Acc-23-003052,Eduardo,Ramos,Gonzalez,RAEG700228EF6,28/02/1970,56,Femenino,Union libre,Arquitecto,Accidentes Personales,Individual,2023-08-25,2023-08-25,2024-08-25,2,Vigente,,Broker,,,,300000,2000.0,3600.0,4510.08,Mensual,AG024,Baja California,Rosarito,88804.0,46-60,0
POL-003053,Acc-20-003053,Luz,Nunez,Ramos,NULR960917DQ7,17/09/1996,29,Femenino,Union libre,Arquitecto,Accidentes Personales,Familiar,2020-02-10,2020-02-10,2021-02-10,0,Vigente,,Agente,,,,500000,3000.0,6000.0,7516.8,Mensual,AG018,Estado de Mexico,Naucalpan,81973.0,18-30,0
POL-003054,Aut-23-003054,Diego,Ortiz,Ramos,ORDR871117BW1,17/11/1987,38,M,Casado,Director,Autos,RC+LT,2023-06-05,2023-06-05,2024-06-05,2,Vigente,,Broker,Volkswagen,2015.0,Lujo,800000,5000.0,28000.0,33454.4,Semestral,AG021,Tamaulipas,Victoria,88931.0,31-45,0
POL-003055,GMM-21-003055,Mario,Cruz,Diaz,CRMD981122SZ6,22/11/1998,27,F,Viudo,Director,GMM,Elite,2021-09-21,2021-09-21,2022-09-21,0,Vigente,,Agente,,,,500000,15000.0,11000.0,12760.0,Anual,AG079,Jalisco,Tonala,90589.0,18-30,0
POL-003056,Aut-22-003056,Jorge,Rodriguez,Morales,ROJM790621EL1,21/06/1979,46,Femenino,Viudo,Director,Autos,RC+LT,2022-01-17,2022-01-17,2023-01-17,2,Vigente,,Directo,Toyota,2024.0,Hatchback,200000,5000.0,7000.0,8769.6,Mensual,AG008,Veracruz,Veracruz,86718.0,46-60,0
POL-003057,Acc-24-003057,Eduardo,Diaz,Flores,DIEF690806CK5,06/08/1969,56,M,Union libre,Medico,Accidentes Personales,Individual,2024-09-06,2024-09-06,2025-09-06,2,Vigente,,Broker,,,,500000,1000.0,6000.0,7168.8,Semestral,AG033,Yucatan,Valladolid,63182.0,46-60,0
POL-003058,GMM-20-003058,Mario,Medina,Rivera,MEMR831113QM8,13/11/1983,42,F,Viudo,Ama de casa,GMM,Plus,2020-05-30,2020-05-30,2021-05-30,1,Vigente,,Agente,,,,800000,15000.0,18128.0,22079.9,Trimestral,AG063,Puebla,Tehuacan,20234.0,31-45,0
POL-003059,Vid-23-003059,Diego,Ramos,Hernandez,RADH770510LP6,10/05/1977,48,M,Viudo,Abogado,Vida,10 anios,2023-07-04,2023-07-04,2024-07-04,1,Vigente,,Digital,,,,2000000,,45360.0,52617.6,Anual,AG034,Guanajuato,Leon,82871.0,46-60,1
POL-003060,Aut-21-003060,Ana,Nunez,Torres,NUAT010306TE4,06/03/2001,25,Masculino,Viudo,Ama de casa,Autos,RC+LT,2021-02-17,2021-02-17,2022-02-17,2,Vigente,,Directo,Kia,2025.0,Pick-up,600000,5000.0,21000.0,25090.8,Semestral,AG013,Baja California,Ensenada,36959.0,18-30,0
POL-003061,Aut-23-003061,Francisco,Rivera,Martinez,RIFM931031AD1,31/10/1993,32,F,Casado,Ama de casa,Autos,RC+LT,2023-06-09,2023-06-09,2024-06-09,2,Vigente,,Digital,BMW,2022.0,Sedan,400000,8000.0,14000.0,17539.2,Mensual,AG074,Veracruz,Coatzacoalcos,70369.0,31-45,0
POL-003062,GMM-24-003062,Lorena,Gomez,Reyes,GOLR020118ZL3,18/01/2002,24,F,Union libre,Empresario,GMM,Basico,2024-09-01,2024-09-01,2025-09-01,1,Vigente,,Banca Seguros,,,,200000,15000.0,4400.0,5359.2,Trimestral,AG010,Baja California,Mexicali,76912.0,18-30,0
POL-003063,Aut-20-003063,Pedro,Molina,Mendoza,MOPM000927DX9,27/09/2000,25,M,Casado,Jubilado,Autos,Amplia Plus,2020-02-20,2020-02-20,2021-02-20,4,Vigente,,Broker,Nissan,2020.0,Compacto,400000,5000.0,14000.0,17539.2,Mensual,AG011,Jalisco,Tonala,79466.0,18-30,0
POL-003064,Aut-24-003064,Alicia,Perez,Ramos,PEAR651215HA9,15/12/1965,60,F,Union libre,,Autos,Amplia Plus,2024-03-26,2024-03-26,2025-03-26,2,Vigente,,Broker,Volkswagen,2017.0,Deportivo,600000,5000.0,21000.0,24360.0,Anual,AG014,Michoacan,Lazaro Cardenas,33422.0,46-60,0
POL-003065,Acc-21-003065,Norma,Lopez,Torres,LONT761124KJ6,24/11/1976,49,Masculino,Casado,Jubilado,Accidentes Personales,Familiar,2021-05-08,2021-05-08,2022-05-08,0,Cancelada,Falta de pago,Banca Seguros,,,,200000,1000.0,2400.0,3006.72,Mensual,AG064,Estado de Mexico,Toluca,78805.0,46-60,0
POL-003066,GMM-22-003066,Gloria,Ramos,Martinez,RAGM990802DT1,02/08/1999,26,M,Soltero,Analista,GMM,Plus,2022-10-24,2022-10-24,2023-10-24,1,Vigente,,Directo,,,,200000,10000.0,4400.0,5257.12,Semestral,AG028,Guanajuato,Leon,44651.0,18-30,0
POL-003067,Vid-20-003067,Diego,Morales,Garcia,MODG980507TN3,07/05/1998,27,F,Casado,Administrativo,Vida,10 anios,2020-03-19,2020-03-19,2021-03-19,1,Vigente,,Agente,,,,2000000,,36000.0,43848.0,Trimestral,AG058,Nuevo Leon,Escobedo,71515.0,18-30,1
POL-003068,Aut-22-003068,Norma,Chavez,Rivera,CHNR640927GT9,27/09/1964,61,F,Union libre,Director,Autos,RC+LT,2022-07-20,2022-07-20,2023-07-20,0,Vigente,,Digital,Chevrolet,2018.0,Deportivo,300000,3000.0,10500.0,13154.4,Mensual,AG021,Yucatan,Valladolid,40781.0,61+,0
POL-003069,GMM-21-003069,Elena,Ramirez,Romero,RAER770309SW0,09/03/1977,49,M,Viudo,Gerente,GMM,Elite,2021-09-29,2021-09-29,2022-09-29,1,Vigente,,Agente,,,,2000000,15000.0,49940.0,57930.4,Anual,AG012,Sonora,Nogales,62507.0,46-60,1
POL-003070,GMM-24-003070,Silvia,Ortiz,Silva,ORSS990720BJ7,20/07/1999,26,F,Casado,Estudiante,GMM,Elite,2024-09-14,2024-09-14,2025-09-14,3,Vigente,,Agente,,,,300000,15000.0,6600.0,7885.68,Semestral,AG054,Michoacan,Uruapan,34072.0,18-30,0
POL-003071,Aut-24-003071,Monica,Soto,Garcia,SOMG600802GX4,02/08/1960,65,Femenino,Soltero,Administrativo,Autos,Amplia,2024-08-19,2024-08-19,2025-08-19,1,Vigente,,Banca Seguros,Mazda,2017.0,Deportivo,800000,8000.0,28000.0,35078.4,Mensual,AG022,Michoacan,Morelia,95244.0,61+,0
POL-003072,Aut-23-003072,Martha,Molina,Mendoza,MOMM910731PF8,31/07/1991,34,Femenino,Divorciado,Ama de casa,Autos,Amplia Plus,2023-04-07,2023-04-07,2024-04-07,0,Vigente,,Agente,Ford,2015.0,SUV,300000,3000.0,10500.0,12180.0,Anual,AG066,Puebla,Tehuacan,30923.0,31-45,0
POL-003073,GMM-23-003073,Andres,Gutierrez,Martinez,GUAM870519US6,19/05/1987,38,Masculino,Viudo,Director,GMM,Elite,2023-04-18,2023-04-18,2024-04-18,2,Vigente,,Agente,,,,1000000,8000.0,22000.0,25520.0,Anual,AG051,CDMX,Iztapalapa,69275.0,31-45,0
POL-003074,Vid-23-003074,Francisco,Martinez,Ramirez,MAFR980327MQ8,27/03/1998,28,M,Divorciado,Comerciante,Vida,Permanente,2023-10-12,2023-10-12,2024-10-12,0,Vigente,,Digital,,,,500000,,9000.0,10440.0,Anual,AG043,Estado de Mexico,Toluca,70589.0,18-30,0
POL-003075,GMM-21-003075,Enrique,Rios,Gutierrez,RIEG601204BX3,04/12/1960,65,Masculino,Divorciado,Administrativo,GMM,Plus,2021-05-16,2021-05-16,2022-05-16,1,Vigente,,Digital,,,,500000,15000.0,15125.0,18948.6,Mensual,AG005,Guanajuato,Celaya,55158.0,61+,0
POL-003076,Aut-24-003076,Leticia,Rodriguez,Garcia,ROLG960722XD5,22/07/1996,29,F,Union libre,Ejecutivo,Autos,Amplia Plus,2024-01-19,2024-01-19,2025-01-19,1,Vigente,,Agente,Kia,2018.0,Compacto,800000,8000.0,28000.0,34104.0,Trimestral,AG035,Sonora,Navojoa,55721.0,18-30,0
POL-003077,Aut-24-003077,Monica,Navarro,Flores,NAMF670330TS2,30/03/1967,59,Masculino,Viudo,Independiente,Autos,Amplia,2024-12-18,2024-12-18,2025-12-18,1,Vigente,,Directo,Nissan,2020.0,Pick-up,800000,8000.0,28000.0,34104.0,Trimestral,AG004,Estado de Mexico,Toluca,84816.0,46-60,0
POL-003078,Aut-23-003078,Gloria,Ruiz,Garcia,RUGG640703SA5,03/07/1964,61,F,Viudo,Ingeniero,Autos,Amplia,2023-07-26,2023-07-26,2024-07-26,0,Cancelada,Solicitud del cliente,Digital,Mazda,2016.0,Camioneta,600000,5000.0,21000.0,26308.8,Mensual,AG070,Yucatan,Valladolid,74176.0,61+,0
POL-003079,GMM-20-003079,Monica,Molina,Cruz,MOMC811024VD1,24/10/1981,44,F,Union libre,Independiente,GMM,Premium,2020-05-30,2020-05-30,2021-05-30,3,Vigente,,Agente,,,,300000,10000.0,6996.0,8358.82,Semestral,AG076,Baja California,Ensenada,10163.0,31-45,0
POL-003080,Acc-23-003080,Carmen,Gutierrez,Ramirez,GUCR930611FQ9,11/06/1993,32,Masculino,Soltero,Abogado,Accidentes Personales,Individual,2023-04-09,2023-04-09,2024-04-09,2,Vigente,,Banca Seguros,,,,300000,3000.0,3600.0,4176.0,Anual,AG001,Nuevo Leon,Monterrey,55480.0,31-45,0
POL-003081,Vid-20-003081,Alicia,Vega,Cruz,VEAC870522BE6,22/05/1987,38,Femenino,Union libre,Tecnico,Vida,20 anios,2020-10-10,2020-10-10,2021-10-10,0,Vigente,,Digital,,,,2000000,,38160.0,45593.57,Semestral,AG025,Guanajuato,Salamanca,38206.0,31-45,1
POL-003082,Vid-21-003082,Alicia,Rios,Mendoza,RIAM960102NH3,02/01/1996,30,Masculino,Viudo,Ingeniero,Vida,Permanente,2021-06-03,2021-06-03,2022-06-03,3,Vigente,,Directo,,,,5000000,,90000.0,104400.0,Anual,AG070,Baja California,Ensenada,73002.0,18-30,1
POL-003083,Aut-19-003083,Valeria,Ramos,Castillo,RAVC740316ZV9,16/03/1974,52,Femenino,Divorciado,Maestro,Autos,RC+LT,2019-02-02,2019-02-02,2020-02-02,1,Vigente,,Agente,Volkswagen,2015.0,Camioneta,800000,3000.0,28000.0,33454.4,Semestral,AG050,Tamaulipas,Matamoros,88990.0,46-60,0
POL-003084,Vid-20-003084,Beatriz,Medina,Torres,MEBT880814XG6,14/08/1988,37,Masculino,Union libre,Administrativo,Vida,Permanente,2020-11-01,2020-11-01,2021-11-01,1,Cancelada,Cambio de producto,Directo,,,,5000000,,93600.0,114004.8,Trimestral,AG042,Coahuila,Piedras Negras,94286.0,31-45,1
POL-003085,Vid-24-003085,Rosa,Ortiz,Martinez,ORRM880930AV0,30/09/1988,37,Masculino,Casado,Estudiante,Vida,Permanente,2024-08-25,2024-08-25,2025-08-25,0,Vigente,,Agente,,,,5000000,,93600.0,117262.08,Mensual,AG076,Chihuahua,Delicias,97714.0,31-45,1
POL-003086,GMM-22-003086,Manuel,Vargas,Rivera,VAMR991119YR7,19/11/1999,26,M,Soltero,Consultor,GMM,Premium,2022-04-19,2022-04-19,2023-04-19,0,Vigente,,Agente,,,,500000,15000.0,11000.0,13780.8,Mensual,AG017,Yucatan,Hunucma,58650.0,18-30,0
POL-003087,GMM-20-003087,Maria,Garcia,Ramirez,GAMR940731UA8,31/07/1994,31,F,Viudo,Empresario,GMM,Premium,2020-10-17,2020-10-17,2021-10-17,0,Vigente,,Banca Seguros,,,,1000000,15000.0,22000.0,26285.6,Semestral,AG070,Puebla,Izucar,71060.0,31-45,0
POL-003088,GMM-20-003088,Esperanza,Silva,Gonzalez,SIEG030623MX3,23/06/2003,22,M,Viudo,Ejecutivo,GMM,Basico,2020-11-10,2020-11-10,2021-11-10,4,Vigente,,Promotor,,,,1000000,15000.0,22000.0,27561.6,Mensual,AG054,Yucatan,Progreso,,18-30,0
POL-003089,Vid-21-003089,Daniel,Rios,Reyes,RIDR910331OD2,31/03/1991,35,Masculino,Divorciado,Empleado,Vida,20 anios,2021-06-01,2021-06-01,2022-06-01,0,Vigente,,Broker,,,,1000000,,18000.0,20880.0,Anual,AG080,CDMX,Miguel Hidalgo,27354.0,31-45,0
POL-003090,Aut-21-003090,Leticia,Soto,Castillo,SOLC900921GU1,21/09/1990,35,F,Viudo,Empleado,Autos,Amplia,2021-10-07,2021-10-07,2022-10-07,1,Vigente,,Broker,Mazda,2017.0,Pick-up,150000,8000.0,5250.0,6394.5,Trimestral,AG027,Nuevo Leon,Escobedo,,31-45,0
POL-003091,Aut-19-003091,Carmen,Vargas,Reyes,VACR811214WD4,14/12/1981,44,Femenino,Viudo,Medico,Autos,Amplia Plus,2019-11-01,2019-11-01,2020-11-01,1,Vigente,,Banca Seguros,Mazda,2024.0,Pick-up,200000,8000.0,7000.0,8120.0,Anual,AG027,Jalisco,Puerto Vallarta,92749.0,31-45,0
POL-003092,GMM-20-003092,Fernanda,Medina,Gutierrez,MEFG990313UY7,13/03/1999,27,Femenino,Casado,Comerciante,GMM,Elite,2020-05-02,2020-05-02,2021-05-02,1,Vigente,,Promotor,,,,800000,8000.0,17600.0,21028.48,Semestral,AG045,Sonora,Ciudad Obregon,60398.0,18-30,0
POL-003093,GMM-21-003093,Arturo,Moreno,Flores,MOAF860821AK7,21/08/1986,39,Femenino,Casado,Abogado,GMM,Premium,2021-07-28,2021-07-28,2022-07-28,2,Vigente,,Agente,,,,500000,8000.0,11000.0,13780.8,Mensual,AG048,Guanajuato,Salamanca,11191.0,31-45,0
POL-003094,Aut-19-003094,Martha,Salazar,Romero,SAMR600323FC5,23/03/1960,66,F,Union libre,Empleado,Autos,RC+LT,2019-12-17,2019-12-17,2020-12-17,3,Vigente,,Agente,Ford,2024.0,SUV,200000,8000.0,7000.0,8769.6,Mensual,AG039,Baja California,Tijuana,31926.0,61+,0
POL-003095,Acc-19-003095,Luis,Gomez,Diaz,GOLD670613SM3,13/06/1967,58,F,Viudo,Arquitecto,Accidentes Personales,Individual,2019-11-03,2019-11-03,2020-11-03,2,Vigente,,Broker,,,,300000,2000.0,3600.0,4301.28,Semestral,AG010,Baja California,Tecate,48085.0,46-60,0
POL-003096,Vid-21-003096,Miguel,Gutierrez,Vargas,GUMV631014HJ9,14/10/1963,62,F,Union libre,Ingeniero,Vida,20 anios,2021-12-29,2021-12-29,2022-12-29,0,Vigente,,Agente,,,,5000000,,138600.0,173638.08,Mensual,AG016,Coahuila,Piedras Negras,72767.0,61+,1
POL-003097,GMM-20-003097,Enrique,Mendoza,Vargas,MEEV730825IT3,25/08/1973,52,M,Viudo,,GMM,Elite,2020-07-06,2020-07-06,2021-07-06,4,Vigente,,Agente,,,,2000000,15000.0,51920.0,65045.38,Mensual,AG003,Yucatan,Hunucma,19646.0,46-60,1
POL-003098,Aut-20-003098,Rocio,Morales,Reyes,MORR660824KX6,24/08/1966,59,M,Union libre,,Autos,RC+LT,2020-12-22,2020-12-22,2021-12-22,1,Vigente,,Broker,Honda,2018.0,SUV,600000,3000.0,21000.0,24360.0,Anual,AG023,CDMX,Coyoacan,24530.0,46-60,0
POL-003099,GMM-21-003099,Pablo,Ortiz,Garcia,ORPG870708TS3,08/07/1987,38,M,Divorciado,Tecnico,GMM,Premium,2021-04-17,2021-04-17,2022-04-17,3,Vigente,,Banca Seguros,,,,3000000,15000.0,66000.0,76560.0,Anual,AG002,Yucatan,Valladolid,45238.0,31-45,1
POL-003100,GMM-23-003100,Eduardo,Perez,Gutierrez,PEEG640713EL3,13/07/1964,61,Femenino,Divorciado,Abogado,GMM,Plus,2023-01-31,2023-01-31,2024-01-31,2,Vigente,,Agente,,,,500000,5000.0,14465.0,17618.37,Trimestral,AG015,Puebla,Puebla,66675.0,61+,0
POL-003101,Aut-21-003101,Silvia,Vargas,Garcia,VASG750402DN3,02/04/1975,51,M,Union libre,Comerciante,Autos,RC+LT,2021-04-16,2021-04-16,2022-04-16,1,Vigente,,Agente,Ford,2016.0,Pick-up,600000,5000.0,21000.0,26308.8,Mensual,AG015,Baja California,Tecate,88129.0,46-60,0
POL-003102,Aut-24-003102,Luis,Ortiz,Cruz,ORLC640811AL3,11/08/1964,61,M,Divorciado,Empleado,Autos,Amplia Plus,2024-04-18,2024-04-18,2025-04-18,0,Vigente,,Broker,Nissan,2020.0,Deportivo,300000,8000.0,10500.0,12789.0,Trimestral,AG080,CDMX,Coyoacan,82233.0,61+,0
POL-003103,GMM-24-003103,Manuel,Medina,Cruz,MEMC780308RH7,08/03/1978,48,Femenino,Soltero,Gerente,GMM,Basico,2024-01-30,2024-01-30,2025-01-30,4,Vigente,,Digital,,,,800000,8000.0,19712.0,24695.19,Mensual,AG039,Chihuahua,Ciudad Juarez,37171.0,46-60,0
POL-003104,GMM-19-003104,Arturo,Rodriguez,Gutierrez,ROAG011104VZ5,04/11/2001,24,F,Divorciado,Director,GMM,Plus,2019-09-04,2019-09-04,2020-09-04,4,Vigente,,Directo,,,,300000,5000.0,6600.0,7885.68,Semestral,AG062,Sonora,Guaymas,34414.0,18-30,0
POL-003105,Aut-22-003105,Carmen,Chavez,Sanchez,CHCS010102NR0,02/01/2001,25,M,Soltero,Ama de casa,Autos,RC+LT,2022-07-30,2022-07-30,2023-07-30,1,Vencida,,Agente,Toyota,2022.0,Hatchback,400000,8000.0,14000.0,16240.0,Anual,AG080,Jalisco,Puerto Vallarta,38387.0,18-30,0
POL-003106,GMM-21-003106,Pedro,Rivera,Castillo,RIPC720926EP7,26/09/1972,53,Femenino,Soltero,Ingeniero,GMM,Premium,2021-09-04,2021-09-04,2022-09-04,1,Vigente,,Broker,,,,1000000,15000.0,26290.0,32021.22,Trimestral,AG045,CDMX,Tlalpan,74710.0,46-60,0
POL-003107,GMM-20-003107,Luz,Ruiz,Torres,RULT830404KP8,04/04/1983,43,M,Divorciado,Ingeniero,GMM,Plus,2020-03-14,2020-03-14,2021-03-14,1,Vigente,,Agente,,,,1000000,8000.0,22990.0,26668.4,Anual,AG054,Baja California,Rosarito,79500.0,31-45,0
POL-003108,Aut-19-003108,Juan,Rodriguez,Rivera,ROJR041208GJ2,08/12/2004,21,Femenino,Viudo,,Autos,RC+LT,2019-04-05,2019-04-05,2020-04-05,1,Vencida,,Banca Seguros,Nissan,2020.0,Deportivo,400000,3000.0,14000.0,17539.2,Mensual,AG019,Jalisco,Guadalajara,21305.0,18-30,0
POL-003109,Vid-19-003109,Juan,Diaz,Mendoza,DIJM970412PR3,12/04/1997,29,M,Soltero,Contador,Vida,10 anios,2019-01-24,2019-01-24,2020-01-24,1,Vigente,,Agente,,,,3000000,,54000.0,62640.0,Anual,AG003,Baja California,Ensenada,43550.0,18-30,1
POL-003110,Aut-20-003110,Alicia,Ortiz,Hernandez,ORAH870315IC0,15/03/1987,39,M,Divorciado,Administrativo,Autos,RC+LT,2020-08-04,2020-08-04,2021-08-04,3,Vigente,,Banca Seguros,Kia,2020.0,Compacto,300000,8000.0,10500.0,12789.0,Trimestral,AG068,Michoacan,Morelia,21047.0,31-45,0
POL-003111,Acc-23-003111,Pablo,Morales,Romero,MOPR961229BT0,29/12/1996,29,F,Divorciado,Comerciante,Accidentes Personales,Individual,2023-04-04,2023-04-04,2024-04-04,1,Vigente,,Directo,,,,200000,1000.0,2400.0,3006.72,Mensual,AG016,Veracruz,Coatzacoalcos,31886.0,18-30,0
POL-003112,GMM-21-003112,Rosa,Torres,Sanchez,TORS830617JK9,17/06/1983,42,F,Divorciado,Director,GMM,Premium,2021-04-01,2021-04-01,2022-04-01,2,Vigente,,Agente,,,,800000,15000.0,18128.0,21028.48,Anual,AG020,Estado de Mexico,Ecatepec,16144.0,31-45,0
POL-003113,Aut-22-003113,Carlos,Dominguez,Vargas,DOCV770915AJ8,15/09/1977,48,F,Divorciado,Ama de casa,Autos,RC+LT,2022-08-06,2022-08-06,2023-08-06,2,Vigente,,Agente,Toyota,2020.0,Deportivo,600000,8000.0,14000.0,24360.0,Anual,AG009,Tamaulipas,Reynosa,34945.0,46-60,0
POL-003114,Aut-21-003114,Manuel,Molina,Perez,MOMP950309UB2,09/03/1995,31,F,Union libre,,Autos,Amplia,2021-06-17,2021-06-17,2022-06-17,0,Vigente,,Broker,Chevrolet,2024.0,Compacto,200000,5000.0,7000.0,8363.6,Semestral,AG076,Puebla,Tehuacan,70370.0,31-45,0
POL-003115,Aut-20-003115,Luz,Perez,Silva,PELS720113IL1,13/01/1972,54,Masculino,Soltero,Empleado,Autos,Amplia,2020-05-31,2020-05-31,2021-05-31,0,Vigente,,Directo,Honda,2025.0,Sedan,300000,3000.0,14000.0,12180.0,Anual,AG073,Puebla,Cholula,64599.0,46-60,0
POL-003116,GMM-19-003116,Andres,Silva,Rivera,SIAR680128NY1,28/01/1968,58,F,Soltero,,GMM,Premium,2019-12-21,2019-12-21,2020-12-21,3,Vigente,,Agente,,,,200000,20000.0,5588.0,7000.65,Mensual,AG067,Chihuahua,Parral,14546.0,46-60,0
POL-003117,GMM-21-003117,Francisco,Lopez,Perez,LOFP950614NO9,14/06/1995,30,M,Soltero,Analista,GMM,Elite,2021-12-02,2021-12-02,2022-12-02,1,Vigente,,Agente,,,,3000000,8000.0,66000.0,76560.0,Anual,AG080,Sonora,Ciudad Obregon,58247.0,18-30,1
