id_beneficiario,id_poliza,orden,nombre,apellido_paterno,apellido_materno,parentesco,fecha_nacimiento,porcentaje,rfc,telefono,email,activo,fecha_registro,id_sistema_ben
BEN-0007723,POL-029914,1,Alicia,Diaz,Cruz,Conyuge,2000-11-29,100,LQLK743020,5540566056,daniel.mendoza@hotmail.com,True,2019-12-21,BEN-SYS-3152296
BEN-0007724,POL-015386,2,Roberto,Perez,Ramirez,Conyuge,1996-08-13,100,UNZZ662977,,francisco.garcia@hotmail.com,False,2019-11-22,BEN-SYS-4380872
BEN-0007725,POL-021095,2,Alejandro,Salazar,Lopez,Conyuge,1960-11-30,50,CEGE860899,5574522890,,True,2019-04-19,BEN-SYS-4748577
BEN-0007726,POL-018033,2,Irene,Ortiz,Vega,Hija,1958-02-10,50,ZIQJ706585,5547506484,roberto.aguilar@gmail.com,True,2020-10-21,BEN-SYS-2141806
BEN-0007727,POL-047014,1,Gabriela,Soto,Flores,Madre,1960-08-27,50,JGWI644637,5541408808,,False,2024-08-23,BEN-SYS-4089472
BEN-0007728,POL-006189,1,Antonio,Moreno,Ramos,Hijo,1963-05-04,33,ANGI619059,5531531593,,True,2020-10-05,BEN-SYS-4244116
BEN-0007729,POL-049327,2,Jorge,Cruz,Diaz,Hija,1979-03-14,25,VNGG813878,5555851958,,False,2024-10-13,BEN-SYS-5671159
BEN-0007730,POL-001237,1,Beatriz,Navarro,Reyes,Conyuge,1988-07-03,50,KNGW741920,5564804194,,True,2019-09-14,BEN-SYS-2302056
BEN-0007731,POL-010377,1,Francisco,Medina,Perez,Conyuge,1996-12-04,50,KQMF723380,5538295481,,True,2020-09-17,BEN-SYS-8212341
BEN-0007732,POL-013722,3,Pedro,Molina,Lopez,Conyuge,1966-10-13,33,EUSQ672804,,,True,2024-04-11,BEN-SYS-3402920
BEN-0007733,POL-006939,2,Raul,Jimenez,Ramirez,Hijo,1987-08-13,25,FOGR944479,5585338147,,True,2022-01-22,BEN-SYS-8928319
BEN-0007734,POL-001124,2,Hector,Molina,Vega,Conyuge,1959-02-03,50,HEUE731273,5587530315,,True,2019-11-09,BEN-SYS-7518524
BEN-0007735,POL-016734,1,Pablo,Perez,Vargas,Conyuge,1997-09-11,100,GOCF781085,5591287632,,True,2020-04-05,BEN-SYS-5995861
BEN-0007736,POL-003399,1,Hector,Flores,Mendoza,Madre,2008-09-20,50,EYPQ717593,5560593990,,False,2019-02-03,BEN-SYS-2933868
BEN-0007737,POL-015657,2,Enrique,Moreno,Garcia,Hija,1960-03-14,25,FBUY773526,,hector.hernandez@hotmail.com,True,2022-09-06,BEN-SYS-4453607
BEN-0007738,POL-022516,2,Oscar,Castillo,Gutierrez,Padre,1961-10-13,33,AXZG903902,5520706533,beatriz.mendoza@hotmail.com,True,2021-06-05,BEN-SYS-7579185
BEN-0007739,POL-015153,3,Norma,Rivera,Gutierrez,Conyuge,1950-10-23,33,UPHW928352,5566852808,ana.navarro@gmail.com,True,2022-02-22,BEN-SYS-9151553
BEN-0007740,POL-003693,1,Hector,Jimenez,Sanchez,Hijo,1972-11-10,100,WGXD810150,5592741191,hector.dominguez@hotmail.com,True,2024-08-25,BEN-SYS-5635738
BEN-0007741,POL-028728,1,Francisco,Nunez,Hernandez,Hermano,1959-08-04,25,UGJS855206,,hector.sanchez@hotmail.com,False,2024-10-03,BEN-SYS-1875333
BEN-0007742,POL-041565,1,Jorge,Silva,Romero,Conyuge,1994-07-11,50,OFLW821735,5555925211,,True,2019-06-02,BEN-SYS-2375839
BEN-0007743,POL-047832,1,Sergio,Rodriguez,Garcia,Hijo,1967-08-15,33,XCRK843078,5531257408,gloria.nunez@hotmail.com,True,2020-12-19,BEN-SYS-2571875
BEN-0007744,POL-010622,1,Martha,Cruz,Lopez,Hermano,1965-09-21,100,YPCR902804,5567733579,,True,2019-05-24,BEN-SYS-4735204
BEN-0007745,POL-040222,1,Claudia,Rios,Ramos,Conyuge,1989-07-05,33,XOZG854293,,monica.garcia@hotmail.com,True,2020-06-19,BEN-SYS-2202375
BEN-0007746,POL-035773,2,Sergio,Vargas,Silva,Conyuge,1985-01-21,25,DLOL674019,5575532875,diego.rivera@hotmail.com,True,2022-10-10,BEN-SYS-3328086
BEN-0007747,POL-008310,1,Luz,Medina,Vargas,Madre,1970-10-12,33,HVGX638281,,adriana.aguilar@hotmail.com,True,2019-12-08,BEN-SYS-5486803
BEN-0007748,POL-041816,1,Arturo,Gomez,Torres,Hijo,1954-04-10,100,BKTF769969,5575424147,,True,2019-11-01,BEN-SYS-1606927
BEN-0007749,POL-043346,1,Daniel,Moreno,Ramos,Hija,1976-03-02,50,BGWD670242,,daniel.rodriguez@gmail.com,True,2022-05-22,BEN-SYS-2723239
BEN-0007750,POL-013678,1,Lorena,Castillo,Vega,Hijo,1972-07-04,33,FGGG893615,5584914756,roberto.molina@hotmail.com,True,2019-01-03,BEN-SYS-8534240
BEN-0007751,POL-006240,1,Beatriz,Vega,Diaz,Conyuge,1996-07-23,50,SUCB927271,5577256299,,True,2022-03-02,BEN-SYS-3581634
BEN-0007752,POL-012488,2,Ana,Martinez,Sanchez,Hijo,1968-01-10,33,FSBX643271,,diana.aguilar@hotmail.com,True,2020-11-13,BEN-SYS-7174767
BEN-0007753,POL-042687,1,Lorena,Flores,Vega,Hijo,1968-05-13,25,CNQX972485,,manuel.soto@gmail.com,True,2022-04-15,BEN-SYS-3854446
BEN-0007754,POL-001701,1,Patricia,Flores,Vega,Conyuge,2007-06-13,50,ZRFX610104,5523111998,,True,2023-07-02,BEN-SYS-8661210
BEN-0007755,POL-001411,2,Patricia,Romero,Torres,Hijo,2006-10-28,50,XEPW635925,5552006612,ana.jimenez@hotmail.com,True,2022-01-09,BEN-SYS-3911228
BEN-0007756,POL-041058,2,Pedro,Rivera,Silva,Hija,1987-06-18,50,HZQG847733,5579611093,,False,2023-02-19,BEN-SYS-5551760
BEN-0007757,POL-042890,2,Martha,Aguilar,Silva,Conyuge,1959-05-03,50,YRCV877121,,,True,2020-12-09,BEN-SYS-5839895
BEN-0007758,POL-021517,1,Alicia,Diaz,Vega,Hijo,1994-06-03,33,NUEX646959,5572515502,eduardo.nunez@gmail.com,True,2021-02-28,BEN-SYS-1164755
BEN-0007759,POL-038511,1,Diana,Reyes,Gutierrez,Hermano,2002-10-30,50,WEHI803439,,fernanda.chavez@gmail.com,False,2022-05-20,BEN-SYS-5311877
BEN-0007760,POL-039510,1,Sofia,Ruiz,Ramirez,Hija,1999-04-08,50,FZBB701642,5581577788,ana.garcia@hotmail.com,True,2022-10-22,BEN-SYS-7256037
BEN-0007761,POL-045585,1,Fernando,Silva,Hernandez,Hijo,1973-11-13,100,CAST623456,5584086908,juan.ortiz@hotmail.com,True,2022-04-28,BEN-SYS-6207027
BEN-0007762,POL-015701,1,Silvia,Perez,Sanchez,Conyuge,1990-10-09,25,INLI669563,,,False,2022-01-09,BEN-SYS-7386188
BEN-0007763,POL-041828,1,Gabriela,Reyes,Reyes,Hijo,1974-12-02,100,JQPB630500,5545962708,luz.moreno@hotmail.com,True,2020-03-02,BEN-SYS-7891756
BEN-0007764,POL-038686,1,Sandra,Mendoza,Lopez,Hermana,2007-12-06,33,CGQA976593,5594764430,,True,2020-06-13,BEN-SYS-8176279
BEN-0007765,POL-041790,2,Daniel,Diaz,Vargas,Hija,1988-09-02,33,AMID879662,,martha.cruz@hotmail.com,True,2019-05-02,BEN-SYS-6112709
BEN-0007766,POL-012299,2,Jose,Salazar,Hernandez,Madre,1970-02-05,25,BMKD700630,,,True,2019-08-05,BEN-SYS-9315440
BEN-0007767,POL-000488,1,Gabriela,Nunez,Reyes,Hijo,1988-09-13,50,MUWM649455,5565718040,laura.nunez@gmail.com,True,2019-10-19,BEN-SYS-6889897
BEN-0007768,POL-009325,3,Diana,Vega,Gonzalez,Conyuge,1988-01-09,33,BLVE705085,5562739919,alicia.gomez@gmail.com,False,2022-11-24,BEN-SYS-8471572
BEN-0007769,POL-019891,3,Norma,Vargas,Cruz,Hija,1956-02-01,100,TEIG944121,,,True,2021-04-19,BEN-SYS-3166735
BEN-0007770,POL-010449,1,Claudia,Diaz,Cruz,Madre,1994-03-29,50,LNKV844948,,,True,2019-08-09,BEN-SYS-2503152
BEN-0007771,POL-011854,1,Carmen,Castillo,Rivera,Conyuge,1993-09-30,33,RKOW913863,,,True,2019-08-08,BEN-SYS-1453888
BEN-0007772,POL-049751,2,Alicia,Torres,Cruz,Conyuge,1970-08-22,100,CDRY799785,,martha.vega@gmail.com,False,2023-06-01,BEN-SYS-2340018
BEN-0007773,POL-003160,1,Monica,Nunez,Torres,Conyuge,2008-03-16,25,QRLF678729,5559790657,,True,2023-08-09,BEN-SYS-9431044
BEN-0007774,POL-015293,1,Roberto,Aguilar,Martinez,Hijo,1955-02-12,100,ULCY631310,5521944027,claudia.lopez@hotmail.com,False,2020-01-10,BEN-SYS-7017779
BEN-0007775,POL-024208,1,Oscar,Jimenez,Sanchez,Hijo,1968-10-14,33,BGXU762011,,arturo.aguilar@gmail.com,True,2024-10-19,BEN-SYS-5860613
BEN-0007776,POL-039747,1,Jose,Gomez,Vargas,Hijo,1954-10-10,25,RPFD817223,5521772251,pablo.garcia@gmail.com,False,2021-06-04,BEN-SYS-4587832
BEN-0007777,POL-029090,2,Maria,Molina,Sanchez,Conyuge,1963-12-26,25,YBET756102,5592527983,roberto.lopez@gmail.com,True,2024-03-23,BEN-SYS-8678675
BEN-0007778,POL-017137,1,Mario,Vargas,Reyes,Hermano,1958-06-18,50,EBCX615523,5542197816,elena.jimenez@gmail.com,True,2019-07-12,BEN-SYS-6899011
BEN-0007779,POL-013864,2,Silvia,Ortiz,Ramirez,Otro,1992-05-13,33,PLCY688837,5585870606,,True,2023-01-17,BEN-SYS-3476542
BEN-0007780,POL-049157,1,Alejandro,Molina,Diaz,Conyuge,1970-04-03,25,GEYT621490,,,False,2023-11-03,BEN-SYS-1403613
BEN-0007781,POL-002713,1,Patricia,Rios,Garcia,Otro,1973-03-20,25,IFAM968570,5593525663,antonio.jimenez@gmail.com,True,2021-05-22,BEN-SYS-2680189
BEN-0007782,POL-046759,1,Ana,Ramirez,Mendoza,Hermano,1989-08-07,50,PDVK633481,5599112379,arturo.ramirez@gmail.com,True,2023-12-22,BEN-SYS-7438955
BEN-0007783,POL-030380,1,Monica,Soto,Torres,Conyuge,1964-01-12,50,XPMM903570,5567766737,,True,2023-01-14,BEN-SYS-3204699
BEN-0007784,POL-000263,3,Sandra,Chavez,Sanchez,Hermano,2007-06-11,25,RVOW689577,5591514910,esperanza.ruiz@gmail.com,True,2023-10-21,BEN-SYS-5811920
BEN-0007785,POL-038986,1,Enrique,Moreno,Morales,Conyuge,2001-07-05,100,GSWJ633202,,martha.mendoza@hotmail.com,False,2024-12-08,BEN-SYS-1461748
BEN-0007786,POL-002817,2,Valeria,Ramirez,Morales,Hijo,1997-08-28,50,AAIT805543,5585923815,raul.silva@gmail.com,True,2019-12-24,BEN-SYS-8966708
BEN-0007787,POL-019933,1,Sofia,Ramos,Martinez,Hermano,1987-07-30,25,MNRC975432,5536222942,andres.diaz@gmail.com,True,2022-12-30,BEN-SYS-1169283
BEN-0007788,POL-010000,2,Jorge,Gomez,Castillo,Conyuge,1952-07-26,25,HHFZ861065,5578908807,rosa.garcia@gmail.com,True,2024-08-11,BEN-SYS-2820448
BEN-0007789,POL-013433,2,Pedro,Torres,Perez,Hija,1956-01-27,25,JQTO868181,5553810569,andres.rios@hotmail.com,True,2024-06-14,BEN-SYS-3355894
BEN-0007790,POL-024519,3,Norma,Dominguez,Reyes,Hijo,1973-08-04,100,ZGLY761089,5517641546,adriana.soto@gmail.com,True,2023-03-07,BEN-SYS-7272646
BEN-0007791,POL-006072,1,Andres,Romero,Reyes,Hija,2008-09-01,33,LOJK950969,5573386444,,False,2021-09-06,BEN-SYS-4891748
BEN-0007792,POL-011031,3,Diana,Sanchez,Perez,Conyuge,1981-04-10,25,VDYO883417,5542588226,,True,2023-07-07,BEN-SYS-5264116
BEN-0007793,POL-023421,1,Fernanda,Ramos,Perez,Hija,1992-03-21,100,FRGQ600886,5592558858,victor.sanchez@hotmail.com,True,2021-05-24,BEN-SYS-8753875
BEN-0007794,POL-016870,2,Ricardo,Sanchez,Vargas,Madre,1972-08-09,100,BLUJ933722,5519463035,,True,2024-06-08,BEN-SYS-3250119
BEN-0007795,POL-018039,3,Lorena,Reyes,Sanchez,Conyuge,1968-04-08,50,LTJX723071,5525725640,ana.medina@hotmail.com,False,2020-04-28,BEN-SYS-1403978
BEN-0007796,POL-031281,1,Francisco,Romero,Lopez,Conyuge,2006-12-03,50,BUUG870191,5582212370,,True,2019-04-17,BEN-SYS-7143301
BEN-0007797,POL-011718,2,Patricia,Flores,Vega,Hija,1970-02-27,50,YFYA880302,5555295084,,True,2020-07-24,BEN-SYS-6452194
BEN-0007798,POL-000588,1,Pedro,Jimenez,Martinez,Hijo,1985-11-06,50,TPWV799846,5594634525,carlos.gutierrez@gmail.com,True,2023-05-29,BEN-SYS-8395103
BEN-0007799,POL-013079,2,Valeria,Nunez,Martinez,Hija,1991-09-02,50,IOLI876143,5564781779,jorge.castillo@gmail.com,True,2019-06-26,BEN-SYS-3110558
BEN-0007800,POL-040647,1,Francisco,Morales,Reyes,Hija,1997-08-11,100,SHQJ834894,,ana.lopez@gmail.com,True,2021-05-25,BEN-SYS-6231575
BEN-0007801,POL-046704,1,Eduardo,Flores,Rivera,Hermano,1950-09-07,100,GJZN856400,5521251915,arturo.rodriguez@gmail.com,False,2023-12-08,BEN-SYS-6681103
BEN-0007802,POL-025644,2,Jorge,Aguilar,Martinez,Otro,1970-12-18,100,XJHL605770,5567699129,andres.dominguez@hotmail.com,True,2023-05-11,BEN-SYS-6679812
BEN-0007803,POL-043982,1,Gabriela,Lopez,Torres,Hijo,1963-01-05,50,CYSM892294,5575915266,,True,2023-03-06,BEN-SYS-4844714
BEN-0007804,POL-025680,1,Gloria,Gomez,Hernandez,Hija,1997-10-26,33,ONET637837,5585923927,diana.castillo@hotmail.com,True,2020-02-05,BEN-SYS-3896811
BEN-0007805,POL-046374,2,Rosa,Silva,Martinez,Padre,2003-12-28,25,DFUT865674,,adriana.jimenez@gmail.com,True,2020-06-21,BEN-SYS-3509753
BEN-0007806,POL-030505,1,Pedro,Vega,Gutierrez,Conyuge,2001-04-23,50,OSOG943572,,,True,2024-03-14,BEN-SYS-7638851
BEN-0007807,POL-042170,2,Claudia,Soto,Vega,Hijo,1973-09-02,50,IBAH728522,5576293449,beatriz.ruiz@gmail.com,True,2019-08-27,BEN-SYS-4645270
BEN-0007808,POL-003906,1,Andres,Castillo,Martinez,Madre,1982-10-31,33,FSYK783320,,jose.moreno@hotmail.com,False,2019-07-09,BEN-SYS-3067479
BEN-0007809,POL-029142,1,Beatriz,Ramos,Gonzalez,Padre,1968-10-31,33,YQJL692709,,,True,2019-05-15,BEN-SYS-5611772
BEN-0007810,POL-028913,1,Victor,Medina,Flores,Hijo,1990-11-09,25,CIBN726268,5583830585,victor.sanchez@gmail.com,True,2023-08-18,BEN-SYS-6818361
BEN-0007811,POL-040122,1,Daniel,Mendoza,Garcia,Conyuge,1995-12-12,25,MSBK618154,5548100352,antonio.gomez@hotmail.com,True,2020-05-03,BEN-SYS-2101827
BEN-0007812,POL-030223,2,Silvia,Rodriguez,Torres,Madre,1972-10-26,50,FTUA671721,5527203788,maria.ramirez@gmail.com,False,2021-02-06,BEN-SYS-1599436
BEN-0007813,POL-025796,1,Antonio,Castillo,Flores,Hija,1970-10-05,33,ZPZF802482,5533786194,sandra.jimenez@hotmail.com,True,2022-04-03,BEN-SYS-1540350
BEN-0007814,POL-032686,2,Sandra,Molina,Vega,Conyuge,1957-12-01,25,WRCV632373,5517587532,,False,2021-07-02,BEN-SYS-7097849
BEN-0007815,POL-018123,1,Andres,Cruz,Rivera,Padre,1964-06-21,33,SSQL795799,,jorge.reyes@hotmail.com,True,2023-02-06,BEN-SYS-6564715
BEN-0007816,POL-014811,1,Diana,Perez,Hernandez,Conyuge,2008-07-21,33,EGDB965923,,antonio.navarro@gmail.com,True,2020-07-06,BEN-SYS-3425732
BEN-0007817,POL-011725,3,Francisco,Torres,Diaz,Conyuge,1995-09-20,100,HHSV935439,,fernando.lopez@gmail.com,True,2023-09-02,BEN-SYS-7460229
BEN-0007818,POL-014295,1,Arturo,Torres,Ramos,Conyuge,1956-06-11,100,RQKH630125,,manuel.nunez@gmail.com,True,2022-07-14,BEN-SYS-9117582
BEN-0007819,POL-027526,2,Adriana,Martinez,Cruz,Conyuge,1959-11-20,25,EAAO886254,5556936936,enrique.dominguez@gmail.com,True,2019-05-19,BEN-SYS-9322544
BEN-0007820,POL-049751,2,Claudia,Rodriguez,Cruz,Conyuge,1954-02-13,100,OKJC840414,,martha.chavez@hotmail.com,True,2022-03-08,BEN-SYS-4068201
BEN-0007821,POL-016115,3,Luis,Medina,Gonzalez,Hija,2007-12-01,33,PIPY904253,5522521324,,True,2023-08-06,BEN-SYS-7438553
BEN-0007822,POL-018543,1,Andres,Navarro,Vega,Conyuge,1979-01-04,50,UVSH634743,5525689300,roberto.reyes@hotmail.com,True,2021-03-29,BEN-SYS-6814432
BEN-0007823,POL-023449,1,Gloria,Reyes,Cruz,Conyuge,1984-04-07,100,RTCZ846718,5514137447,monica.jimenez@gmail.com,True,2024-06-02,BEN-SYS-6595123
BEN-0007824,POL-034352,3,Valeria,Sanchez,Ramos,Conyuge,1995-03-31,33,XBXB803956,5589205017,,True,2024-08-17,BEN-SYS-9041212
BEN-0007825,POL-046216,1,Mario,Flores,Flores,Conyuge,1976-11-02,25,JIGD912934,5590683537,enrique.perez@gmail.com,True,2021-03-04,BEN-SYS-5468565
BEN-0007826,POL-049105,1,Enrique,Rivera,Vargas,Hija,1989-01-31,50,RVVQ938639,5558036394,raul.reyes@gmail.com,True,2021-04-09,BEN-SYS-6008856
BEN-0007827,POL-041339,1,Jorge,Moreno,Ramirez,Hija,1975-02-09,100,IOIM757925,,leticia.morales@gmail.com,False,2022-02-11,BEN-SYS-3530120
BEN-0007828,POL-048657,1,Victor,Rodriguez,Silva,Hija,2007-05-25,100,XCKD960988,5538611831,martha.martinez@gmail.com,True,2020-10-06,BEN-SYS-3486888
BEN-0007829,POL-008795,1,Jose,Ortiz,Diaz,Hijo,1992-03-21,50,KBLW690844,5587831407,gabriela.medina@hotmail.com,True,2021-07-11,BEN-SYS-6619315
BEN-0007830,POL-002560,2,Luz,Mendoza,Torres,Conyuge,1956-05-25,25,JRHJ899086,5578532728,alicia.sanchez@hotmail.com,True,2023-10-27,BEN-SYS-9450643
BEN-0007831,POL-035176,1,Arturo,Castillo,Cruz,Madre,1959-03-05,50,OIRO707242,5510449319,,True,2023-09-29,BEN-SYS-1633569
BEN-0007832,POL-046704,1,Manuel,Rios,Sanchez,Hijo,1998-08-24,50,DAAA873707,,martha.gutierrez@hotmail.com,False,2022-04-19,BEN-SYS-4846410
BEN-0007833,POL-049230,2,Victor,Nunez,Sanchez,Hija,2002-12-11,50,LLWA924576,,sandra.vargas@hotmail.com,True,2021-08-01,BEN-SYS-3615736
BEN-0007834,POL-048981,2,Carmen,Reyes,Romero,Hijo,1981-05-26,50,RRHO787548,5528981137,laura.nunez@hotmail.com,False,2023-07-13,BEN-SYS-2572522
BEN-0007835,POL-048663,1,Pablo,Silva,Gutierrez,Hijo,1981-08-23,25,JGOV797056,,,True,2020-03-07,BEN-SYS-2368511
BEN-0007836,POL-047500,1,Norma,Chavez,Garcia,Hijo,2004-12-22,50,TQPH988705,5521412290,jose.moreno@gmail.com,True,2022-02-17,BEN-SYS-4083126
BEN-0007837,POL-049854,2,Beatriz,Rodriguez,Lopez,Conyuge,1980-10-24,100,XZAI811927,5551215002,,True,2022-01-19,BEN-SYS-5459659
BEN-0007838,POL-042399,1,Gloria,Ramirez,Gutierrez,Hija,1969-08-07,50,HICY936424,5550615042,silvia.molina@gmail.com,True,2023-10-31,BEN-SYS-7963398
BEN-0007839,POL-027165,1,Leticia,Hernandez,Ramirez,Conyuge,1992-06-29,33,DDSC972694,5563964837,,True,2024-03-24,BEN-SYS-6371256
BEN-0007840,POL-040222,1,Gabriela,Nunez,Garcia,Hija,1977-05-04,50,ZMZR792061,5538842503,arturo.ortiz@hotmail.com,True,2022-04-04,BEN-SYS-2911192
BEN-0007841,POL-007431,1,Gabriela,Chavez,Diaz,Hijo,1982-02-04,25,ESUQ778237,5541377900,,True,2021-03-22,BEN-SYS-4021884
BEN-0007842,POL-025711,2,Diego,Reyes,Perez,Hijo,1978-02-28,50,TPOM691439,5589656082,fernanda.diaz@hotmail.com,True,2019-10-10,BEN-SYS-5845179
BEN-0007843,POL-032432,2,Jorge,Salazar,Gonzalez,Padre,1994-11-30,25,UCHF608452,5515442317,patricia.sanchez@hotmail.com,True,2022-06-22,BEN-SYS-9814912
BEN-0007844,POL-040129,2,Gloria,Ruiz,Martinez,Hijo,1951-03-24,25,TJAC682925,5533319711,,True,2021-04-14,BEN-SYS-9184583
BEN-0007845,POL-046420,1,Mario,Ramos,Vargas,Hijo,1961-09-06,33,VDGD676836,5542351179,,True,2024-11-13,BEN-SYS-6134309
BEN-0007846,POL-014085,3,Laura,Jimenez,Cruz,Hijo,1993-06-30,100,BIQP687984,5561570048,,True,2022-10-27,BEN-SYS-8853489
BEN-0007847,POL-046411,1,Manuel,Gomez,Mendoza,Madre,1997-01-24,25,SRWA960193,,maria.medina@gmail.com,False,2020-10-28,BEN-SYS-9983437
BEN-0007848,POL-041182,2,Andres,Lopez,Garcia,Conyuge,2009-09-01,50,YRSR932292,5519204460,,True,2021-12-29,BEN-SYS-8772096
BEN-0007849,POL-045323,1,Arturo,Silva,Reyes,Hijo,1977-04-11,50,OEPN878028,5596618233,,True,2022-01-14,BEN-SYS-8167645
BEN-0007850,POL-018951,2,Martha,Ruiz,Cruz,Madre,1968-08-30,25,ZFUS987466,5597294678,martha.rios@hotmail.com,True,2023-10-08,BEN-SYS-7613849
BEN-0007851,POL-001740,1,Daniel,Silva,Gutierrez,Hija,1951-03-03,100,UGRP604937,5517571522,pedro.moreno@hotmail.com,True,2019-05-20,BEN-SYS-7212877
BEN-0007852,POL-030320,1,Pedro,Ramirez,Ramirez,Hijo,1963-12-04,50,UXVZ617686,,sergio.vargas@gmail.com,True,2020-12-14,BEN-SYS-7627585
BEN-0007853,POL-032906,1,Beatriz,Navarro,Flores,Hija,1951-04-11,33,DYHJ672772,5532323887,sandra.mendoza@gmail.com,True,2022-10-03,BEN-SYS-5148527
BEN-0007854,POL-014147,1,Maria,Gomez,Lopez,Hija,1988-10-30,50,DQPU922735,,martha.soto@gmail.com,True,2023-02-19,BEN-SYS-5522642
BEN-0007855,POL-018050,2,Sergio,Nunez,Gonzalez,Hermano,1997-10-02,50,ELTO772000,5564753125,,False,2022-04-08,BEN-SYS-1615131
BEN-0007856,POL-008532,2,Jorge,Salazar,Ramirez,Conyuge,1954-07-12,100,PFCA680495,5577036852,enrique.garcia@hotmail.com,True,2019-12-04,BEN-SYS-1311534
BEN-0007857,POL-047399,1,Manuel,Flores,Torres,Hijo,1973-04-07,50,DXRZ942467,5598502885,enrique.flores@gmail.com,True,2024-08-05,BEN-SYS-5344704
BEN-0007858,POL-001965,2,Claudia,Perez,Mendoza,Madre,2003-07-10,50,QPLR791831,,sofia.morales@gmail.com,False,2021-11-16,BEN-SYS-5360737
BEN-0007859,POL-039044,2,Diego,Silva,Diaz,Padre,1970-10-25,33,EBDH877493,5566283270,gloria.rivera@gmail.com,True,2021-10-31,BEN-SYS-5592270
BEN-0007860,POL-029508,2,Alicia,Dominguez,Vargas,Hijo,2000-02-10,50,IBAR940332,5549788524,,True,2023-09-17,BEN-SYS-8432741
BEN-0007861,POL-021807,3,Miguel,Chavez,Ramirez,Hija,1989-08-05,100,MISE873045,,sergio.cruz@hotmail.com,True,2022-03-15,BEN-SYS-4266931
BEN-0007862,POL-022845,2,Jose,Perez,Lopez,Padre,2006-11-11,25,JZBD742791,5589096240,,True,2024-06-01,BEN-SYS-6990152
BEN-0007863,POL-027318,2,Rosa,Gomez,Gonzalez,Hijo,1951-08-03,33,EBUA908010,5575060875,,True,2023-06-27,BEN-SYS-7411596
BEN-0007864,POL-013811,2,Mario,Ruiz,Perez,Hijo,2008-05-23,100,LZGA657214,,raul.rodriguez@gmail.com,True,2022-03-28,BEN-SYS-6741492
BEN-0007865,POL-038115,1,Francisco,Salazar,Gonzalez,Conyuge,1957-04-23,50,WEAC634623,,enrique.castillo@gmail.com,True,2024-08-30,BEN-SYS-6490584
BEN-0007866,POL-046697,2,Raul,Garcia,Hernandez,Hijo,1967-09-08,33,NUGB874405,5591878976,roberto.molina@hotmail.com,True,2022-12-20,BEN-SYS-8390505
BEN-0007867,POL-027754,1,Roberto,Flores,Romero,Hija,1971-05-05,33,TAGN743672,,manuel.castillo@gmail.com,True,2022-04-03,BEN-SYS-5864800
BEN-0007868,POL-046275,1,Miguel,Gutierrez,Gutierrez,Hermana,1971-11-24,25,EUYN932383,5588873387,fernando.soto@gmail.com,False,2019-08-10,BEN-SYS-2064092
BEN-0007869,POL-030496,2,Antonio,Medina,Rivera,Hijo,1981-08-13,33,MQKE764149,5547995083,,True,2024-09-30,BEN-SYS-7754171
BEN-0007870,POL-030067,2,Claudia,Morales,Mendoza,Madre,1990-02-05,50,CXTA829200,5553685533,adriana.castillo@gmail.com,True,2024-06-21,BEN-SYS-3332171
BEN-0007871,POL-022890,1,Ana,Chavez,Ramirez,Hija,1969-10-20,50,UYQE986003,,maria.salazar@hotmail.com,False,2019-09-06,BEN-SYS-2163571
BEN-0007872,POL-014370,1,Carmen,Moreno,Silva,Hijo,1980-08-30,50,USZX793019,5579363919,,False,2020-01-06,BEN-SYS-5492091
BEN-0007873,POL-024955,2,Oscar,Dominguez,Garcia,Conyuge,1964-03-23,33,PYJO953157,5563482408,jose.romero@hotmail.com,True,2019-03-22,BEN-SYS-7540577
BEN-0007874,POL-003286,1,Valeria,Salazar,Garcia,Hija,2001-09-22,50,DYJL620908,5538759993,gabriela.ramos@gmail.com,True,2023-09-15,BEN-SYS-2940807
BEN-0007875,POL-002521,3,Ana,Lopez,Reyes,Conyuge,1952-11-06,50,WWPN948420,5582411316,,True,2020-06-21,BEN-SYS-1419024
BEN-0007876,POL-006591,1,Luz,Molina,Ramirez,Hermano,2001-02-12,50,YBGX749421,,sofia.cruz@gmail.com,True,2024-02-25,BEN-SYS-8511454
BEN-0007877,POL-042444,3,Raul,Cruz,Perez,Hijo,1985-05-22,100,DCHL653492,5593621315,luz.ortiz@hotmail.com,True,2022-02-17,BEN-SYS-8650420
BEN-0007878,POL-010126,1,Diego,Morales,Reyes,Madre,1950-11-16,50,NWAZ826983,5588724624,juan.flores@gmail.com,False,2022-07-22,BEN-SYS-6724066
BEN-0007879,POL-010952,1,Pedro,Flores,Perez,Madre,1999-08-07,25,BXUO902190,,,True,2021-02-18,BEN-SYS-2538218
BEN-0007880,POL-006497,3,Hector,Ortiz,Hernandez,Hermano,1962-04-02,33,VCLL636108,5589015554,lorena.aguilar@gmail.com,True,2021-02-15,BEN-SYS-2347496
BEN-0007881,POL-017403,2,Sofia,Aguilar,Rivera,Madre,1988-07-13,25,QMIR910593,5538405937,lorena.medina@gmail.com,True,2024-11-01,BEN-SYS-6550845
BEN-0007882,POL-024127,2,Oscar,Ramirez,Ramirez,Hijo,1961-06-08,25,TDRD800036,5580451618,carlos.romero@gmail.com,True,2020-10-14,BEN-SYS-6245374
BEN-0007883,POL-037450,1,Monica,Flores,Ramos,Hija,1950-06-27,100,ZHEW674279,5550826760,,False,2024-01-09,BEN-SYS-6247254
